txn_id,merchant_id,timestamp,amount,hour_of_day,is_odd_hour,billing_city,shipping_city,location_mismatch,device_type,new_device_flag,velocity_last_hour,amount_deviation_ratio,is_fraud
T12671,M134,2026-08-26T15:12:38.773729,4007.93,15,0,Ahmedabad,Jaipur,1,mobile,0,2,1.34,0
T12672,M104,2026-09-03T19:51:09.773736,36932.27,19,0,Bengaluru,Mumbai,1,mobile,0,1,1.85,0
T12673,M124,2026-08-31T00:19:40.773745,461.14,0,0,Kolkata,Kolkata,0,desktop,0,1,0.92,0
T12674,M114,2026-09-03T07:10:34.773752,555.14,7,1,Bengaluru,Chennai,1,desktop,0,4,1.11,1
T12675,M115,2026-08-15T17:32:12.773761,7246.43,17,0,Pune,Kolkata,1,desktop,0,4,0.91,0
T12676,M126,2026-08-04T14:55:44.773768,1587.65,14,0,Bengaluru,Bengaluru,0,desktop,0,2,0.53,0
T12677,M107,2026-07-24T01:03:33.773779,456.73,1,1,Bengaluru,Pune,1,mobile,0,4,0.91,1
T12678,M126,2026-08-07T20:46:19.773787,952.9,20,1,Bengaluru,Mumbai,1,desktop,0,2,0.32,1
T12679,M131,2026-07-31T16:43:35.773795,808.2,16,0,Hyderabad,Pune,1,tablet,0,1,1.62,0
T12680,M116,2026-08-25T05:40:01.773803,4727.56,5,1,Bhubaneswar,Delhi,1,desktop,0,1,1.58,0
T12681,M100,2026-08-01T00:33:35.773811,220.4,0,1,Hyderabad,Chennai,1,desktop,1,1,0.44,1
T12682,M100,2026-08-05T22:01:58.773819,953.9,22,1,Ahmedabad,Bengaluru,1,desktop,0,1,1.91,0
T12683,M103,2026-08-14T06:31:18.773827,1089.23,6,1,Bhubaneswar,Jaipur,1,mobile,0,1,2.18,0
T12684,M109,2026-08-29T13:46:29.773835,20380.69,13,0,Bengaluru,Mumbai,1,tablet,0,1,1.02,0
T12685,M125,2026-08-15T16:38:17.773844,716.73,16,0,Ahmedabad,Mumbai,1,desktop,0,1,1.43,0
T12686,M133,2026-08-12T16:31:13.773851,3179.83,16,0,Bengaluru,Mumbai,1,mobile,0,3,1.06,0
T12687,M132,2026-09-05T13:28:15.773861,593.16,13,0,Kolkata,Chennai,1,tablet,1,1,1.19,0
T12688,M128,2026-08-24T19:02:30.773869,18470.53,19,0,Bengaluru,Jaipur,1,tablet,0,1,0.92,0
T12689,M113,2026-08-10T11:55:09.773878,115618.81,11,0,Chennai,Bhubaneswar,1,desktop,1,3,5.78,1
T12690,M101,2026-08-19T06:55:00.773886,5667.49,6,1,Mumbai,Delhi,1,mobile,0,1,1.89,1
T12691,M105,2026-09-05T01:48:33.773895,18360.88,1,0,Hyderabad,Pune,1,mobile,1,2,0.92,1
T12692,M104,2026-07-28T05:57:24.773903,25349.51,5,1,Pune,Jaipur,1,tablet,0,1,1.27,0
T12693,M103,2026-08-02T12:19:01.773911,401.44,12,0,Jaipur,Bhubaneswar,1,tablet,0,2,0.8,0
T12694,M104,2026-07-25T23:09:45.773919,18733.18,23,1,Kolkata,Kolkata,0,tablet,0,1,0.94,0
T12695,M112,2026-08-17T08:29:15.773927,1968.49,8,0,Delhi,Chennai,1,tablet,0,1,1.31,0
T12696,M122,2026-08-16T12:58:00.773934,555.77,12,0,Delhi,Kolkata,1,tablet,0,4,1.11,0
T12697,M131,2026-09-01T19:23:49.773944,518.1,19,0,Jaipur,Chennai,1,mobile,1,1,1.04,0
T12698,M129,2026-08-30T08:34:39.773952,579.21,8,1,Jaipur,Jaipur,0,tablet,0,2,1.16,0
T12699,M105,2026-07-28T04:07:05.773960,18041.95,4,0,Kolkata,Kolkata,0,tablet,0,5,0.9,0
T12700,M130,2026-09-01T02:51:38.773968,1816.25,2,0,Jaipur,Hyderabad,1,tablet,0,1,1.21,0
T12701,M102,2026-08-26T21:58:54.773976,938.23,21,0,Mumbai,Pune,1,tablet,0,1,0.63,0
T12702,M134,2026-07-26T05:49:48.773984,1931.02,5,1,Bengaluru,Jaipur,1,desktop,1,1,0.64,1
T12703,M137,2026-08-23T20:15:03.773992,2339.72,20,1,Jaipur,Bengaluru,1,desktop,0,1,0.78,0
T12704,M129,2026-09-04T22:41:33.774000,538.41,22,1,Delhi,Pune,1,tablet,1,2,1.08,1
T12705,M131,2026-08-21T08:23:15.774008,273.85,8,1,Mumbai,Hyderabad,1,mobile,0,1,0.55,0
T12706,M129,2026-07-31T16:04:53.774016,304.75,16,0,Hyderabad,Chennai,1,desktop,0,1,0.61,0
T12707,M103,2026-07-30T23:34:49.774025,525.93,23,1,Jaipur,Pune,1,desktop,1,1,1.05,0
T12708,M134,2026-08-14T16:01:45.774033,47086.69,16,0,Ahmedabad,Bengaluru,1,tablet,0,2,15.7,0
T12709,M114,2026-08-18T23:05:08.774042,66.68,23,1,Bengaluru,Ahmedabad,1,desktop,1,1,0.13,1
T12710,M107,2026-07-28T20:37:27.774050,670.77,20,0,Bengaluru,Ahmedabad,1,tablet,0,1,1.34,0
T12711,M138,2026-07-25T23:25:39.774060,3765.82,23,1,Bengaluru,Delhi,1,mobile,0,2,7.53,1
T12712,M112,2026-08-06T07:44:12.774068,1184.95,7,0,Mumbai,Pune,1,tablet,0,1,0.79,0
T12713,M128,2026-08-14T18:58:59.774076,11738.26,18,0,Bhubaneswar,Kolkata,1,mobile,0,1,0.59,0
T12714,M124,2026-08-09T16:46:53.774084,446.6,16,0,Kolkata,Ahmedabad,1,desktop,0,1,0.89,0
T12715,M124,2026-08-17T10:19:18.774092,293.23,10,0,Hyderabad,Chennai,1,desktop,0,1,0.59,0
T12716,M110,2026-08-31T23:58:10.774100,30285.27,23,1,Kolkata,Pune,1,mobile,0,2,1.51,1
T12717,M111,2026-07-29T03:58:48.774110,3708.52,3,0,Bhubaneswar,Delhi,1,desktop,0,1,0.19,0
T12718,M101,2026-08-09T13:22:51.774118,2522.44,13,0,Mumbai,Delhi,1,desktop,0,1,0.84,0
T12719,M121,2026-07-24T19:04:24.774126,11448.14,19,0,Delhi,Mumbai,1,mobile,0,1,0.57,0
T12720,M100,2026-07-24T11:36:10.774134,392.51,11,0,Bhubaneswar,Hyderabad,1,tablet,0,1,0.79,0
T12721,M129,2026-09-02T21:52:12.774142,497.35,21,0,Hyderabad,Hyderabad,0,desktop,0,1,0.99,0
T12722,M131,2026-09-04T09:53:15.774149,608.94,9,0,Kolkata,Ahmedabad,1,tablet,0,1,1.22,0
T12723,M132,2026-09-05T20:29:10.774157,568.43,20,0,Kolkata,Chennai,1,tablet,0,2,1.14,0
T12724,M113,2026-07-27T10:32:38.774165,38296.2,10,0,Kolkata,Kolkata,0,desktop,0,1,1.91,0
T12725,M134,2026-08-08T03:51:27.774173,1961.22,3,1,Bhubaneswar,Bengaluru,1,tablet,0,1,0.65,0
T12726,M102,2026-08-25T10:46:59.774181,2158.27,10,0,Jaipur,Kolkata,1,tablet,0,1,1.44,0
T12727,M101,2026-08-07T12:11:43.774190,1772.68,12,0,Mumbai,Jaipur,1,desktop,0,1,0.59,0
T12728,M107,2026-08-11T10:35:04.774203,629.2,10,0,Hyderabad,Hyderabad,0,desktop,0,3,1.26,0
T12729,M124,2026-08-21T00:50:17.774212,461.9,0,0,Hyderabad,Mumbai,1,mobile,0,3,0.92,0
T12730,M103,2026-08-17T13:00:40.774220,614.65,13,0,Ahmedabad,Jaipur,1,mobile,0,2,1.23,0
T12731,M134,2026-07-25T04:03:35.774228,1556.01,4,1,Hyderabad,Pune,1,tablet,0,4,0.52,0
T12732,M138,2026-08-28T16:36:06.774236,629.57,16,0,Hyderabad,Mumbai,1,desktop,0,2,1.26,0
T12733,M105,2026-08-03T18:15:53.774244,30962.16,18,0,Kolkata,Bengaluru,1,tablet,0,3,1.55,0
T12734,M105,2026-07-29T19:17:48.774252,31931.24,19,0,Delhi,Pune,1,tablet,0,1,1.6,0
T12735,M116,2026-08-29T07:52:14.774261,2831.34,7,1,Mumbai,Pune,1,tablet,1,1,0.94,1
T12736,M105,2026-07-24T18:08:03.774268,31990.96,18,0,Hyderabad,Mumbai,1,tablet,1,1,1.6,0
T12737,M139,2026-08-16T10:48:50.774278,1383.39,10,0,Bengaluru,Delhi,1,tablet,0,1,0.92,0
T12738,M127,2026-08-21T10:18:43.774286,23149.0,10,0,Pune,Mumbai,1,tablet,0,1,1.16,0
T12739,M106,2026-08-16T16:55:46.774294,1224.79,16,0,Kolkata,Bengaluru,1,tablet,0,1,2.45,0
T12740,M115,2026-08-12T23:37:54.774302,1313.7,23,0,Mumbai,Delhi,1,tablet,1,1,0.16,0
T12741,M110,2026-08-14T07:36:39.774310,15172.43,7,1,Bengaluru,Bhubaneswar,1,mobile,0,1,0.76,0
T12742,M132,2026-07-23T12:50:27.774318,223.78,12,0,Kolkata,Delhi,1,desktop,0,5,0.45,0
T12743,M138,2026-08-24T19:22:18.774326,370.28,19,1,Jaipur,Bhubaneswar,1,mobile,0,1,0.74,0
T12744,M120,2026-08-19T10:46:20.774334,2368.24,10,0,Ahmedabad,Ahmedabad,0,desktop,0,1,0.79,0
T12745,M131,2026-08-10T10:44:38.774342,476.14,10,0,Jaipur,Hyderabad,1,tablet,0,1,0.95,0
T12746,M101,2026-09-05T20:39:41.774350,4697.29,20,0,Delhi,Ahmedabad,1,mobile,0,3,1.57,0
T12747,M135,2026-08-20T06:42:32.774359,3830.7,6,0,Delhi,Bengaluru,1,tablet,1,4,1.28,1
T12748,M122,2026-08-30T21:32:11.774367,705.98,21,1,Delhi,Chennai,1,tablet,0,1,1.41,0
T12749,M102,2026-07-23T04:52:58.774375,1907.65,4,1,Bengaluru,Chennai,1,desktop,0,1,1.27,0
T12750,M128,2026-08-19T05:37:11.774383,24748.2,5,1,Mumbai,Hyderabad,1,tablet,0,1,1.24,0
T12751,M107,2026-07-27T22:15:37.774391,300.06,22,1,Bengaluru,Pune,1,tablet,0,1,0.6,0
T12752,M102,2026-08-15T22:39:41.774399,1376.63,22,1,Kolkata,Bhubaneswar,1,desktop,0,1,0.92,0
T12753,M112,2026-08-11T19:14:27.774407,2271.46,19,0,Delhi,Jaipur,1,mobile,1,1,1.51,0
T12754,M131,2026-08-23T00:13:02.774415,659.31,0,1,Bengaluru,Kolkata,1,tablet,0,2,1.32,0
T12755,M136,2026-08-13T21:31:25.774423,2842.49,21,1,Ahmedabad,Chennai,1,mobile,0,1,1.89,1
T12756,M105,2026-08-31T03:44:35.774430,15954.85,3,0,Bhubaneswar,Pune,1,desktop,1,1,0.8,0
T12757,M124,2026-08-18T08:08:59.774440,374.58,8,0,Hyderabad,Pune,1,tablet,1,1,0.75,0
T12758,M121,2026-08-27T03:57:58.774449,27177.41,3,0,Jaipur,Jaipur,0,tablet,0,2,1.36,0
T12759,M112,2026-08-24T08:02:44.774457,1735.29,8,0,Chennai,Jaipur,1,mobile,0,2,1.16,0
T12760,M122,2026-08-23T18:49:48.774465,297.46,18,0,Kolkata,Ahmedabad,1,mobile,0,1,0.59,0
T12761,M120,2026-08-03T15:48:48.774473,2630.05,15,0,Ahmedabad,Ahmedabad,0,desktop,0,1,0.88,0
T12762,M138,2026-08-06T02:31:20.774481,513.63,2,1,Bhubaneswar,Jaipur,1,mobile,0,1,1.03,0
T12763,M127,2026-08-20T23:25:43.774489,33768.83,23,0,Jaipur,Mumbai,1,desktop,0,1,1.69,0
T12764,M103,2026-08-09T12:36:10.774497,550.88,12,0,Chennai,Kolkata,1,desktop,0,1,1.1,0
T12765,M112,2026-08-05T14:26:52.774505,1494.75,14,0,Bhubaneswar,Hyderabad,1,tablet,0,1,1.0,0
T12766,M131,2026-09-05T00:30:52.774513,836.21,0,1,Pune,Mumbai,1,mobile,0,1,1.67,0
T12767,M121,2026-08-19T03:11:32.774523,36652.69,3,0,Delhi,Pune,1,mobile,0,1,1.83,0
T12768,M119,2026-08-08T16:00:09.774530,10025.15,16,0,Chennai,Hyderabad,1,desktop,0,1,1.25,0
T12769,M138,2026-08-04T20:20:29.774539,518.55,20,1,Hyderabad,Hyderabad,0,desktop,0,1,1.04,0
T12770,M105,2026-08-30T16:56:23.774547,16909.26,16,0,Hyderabad,Pune,1,tablet,1,1,0.85,0
T12771,M122,2026-07-31T22:56:00.774555,72.35,22,1,Chennai,Bengaluru,1,tablet,0,1,0.14,0
T12772,M122,2026-07-28T09:08:07.774563,413.05,9,1,Jaipur,Hyderabad,1,tablet,0,2,0.83,0
T12773,M105,2026-08-04T14:11:26.774571,10900.04,14,0,Kolkata,Mumbai,1,tablet,0,2,0.55,0
T12774,M120,2026-07-27T13:02:47.774579,4564.96,13,0,Pune,Pune,0,desktop,0,2,1.52,0
T12775,M102,2026-09-05T20:06:44.774589,1919.94,20,0,Bengaluru,Ahmedabad,1,mobile,0,1,1.28,0
T12776,M115,2026-08-13T11:04:20.774597,7998.38,11,0,Delhi,Pune,1,desktop,0,1,1.0,0
T12777,M110,2026-08-28T22:29:17.774606,23583.75,22,1,Delhi,Bengaluru,1,desktop,0,1,1.18,0
T12778,M128,2026-08-11T00:48:36.774614,25729.82,0,1,Kolkata,Bhubaneswar,1,mobile,0,1,1.29,0
T12779,M115,2026-09-05T19:06:40.774623,11600.68,19,0,Pune,Delhi,1,desktop,1,2,1.45,0
T12780,M102,2026-08-26T13:39:45.774633,1100.65,13,0,Bengaluru,Bengaluru,0,tablet,0,2,0.73,0
T12781,M106,2026-07-31T09:38:35.774642,742.39,9,0,Hyderabad,Chennai,1,mobile,0,2,1.48,0
T12782,M102,2026-08-06T23:19:03.774651,330.94,23,1,Chennai,Bengaluru,1,mobile,0,1,0.22,0
T12783,M119,2026-08-09T18:31:58.774660,72182.1,18,0,Jaipur,Bengaluru,1,tablet,0,1,9.02,0
T12784,M123,2026-08-29T05:32:46.774669,5847.71,5,1,Bhubaneswar,Delhi,1,mobile,0,2,0.73,0
T12785,M118,2026-08-22T12:18:04.774677,641.3,12,0,Delhi,Jaipur,1,tablet,0,1,1.28,0
T12786,M139,2026-08-10T01:48:29.774686,1667.08,1,1,Bengaluru,Bhubaneswar,1,desktop,0,1,1.11,0
T12787,M101,2026-08-11T19:09:17.774696,5111.89,19,0,Bhubaneswar,Delhi,1,tablet,0,4,1.7,0
T12788,M121,2026-08-31T06:14:03.774704,28068.4,6,0,Jaipur,Delhi,1,desktop,0,1,1.4,0
T12789,M132,2026-08-15T17:43:35.774712,586.13,17,0,Bhubaneswar,Bengaluru,1,mobile,0,1,1.17,0
T12790,M104,2026-08-30T04:32:32.774719,17540.4,4,1,Ahmedabad,Delhi,1,mobile,0,1,0.88,0
T12791,M131,2026-07-23T00:56:25.774728,625.99,0,1,Chennai,Pune,1,tablet,0,2,1.25,0
T12792,M112,2026-07-25T17:36:13.774737,17672.17,17,0,Mumbai,Bengaluru,1,tablet,0,1,11.78,0
T12793,M131,2026-08-18T22:21:55.774746,674.85,22,1,Hyderabad,Chennai,1,tablet,0,1,1.35,0
T12794,M132,2026-08-11T09:33:36.774754,307.82,9,0,Mumbai,Chennai,1,mobile,0,1,0.62,0
T12795,M126,2026-08-25T05:42:04.774762,3354.02,5,1,Pune,Chennai,1,tablet,0,1,1.12,0
T12796,M127,2026-08-18T06:55:49.774770,17583.09,6,0,Jaipur,Bengaluru,1,desktop,0,1,0.88,0
T12797,M106,2026-08-03T19:42:46.774780,498.11,19,0,Kolkata,Mumbai,1,mobile,0,1,1.0,0
T12798,M115,2026-08-17T23:36:22.774787,6931.12,23,0,Bengaluru,Mumbai,1,tablet,0,2,0.87,0
T12799,M124,2026-08-17T09:06:23.774796,398.25,9,0,Kolkata,Hyderabad,1,desktop,0,2,0.8,0
T12800,M105,2026-08-23T11:22:19.774804,28458.51,11,0,Kolkata,Bhubaneswar,1,mobile,0,1,1.42,0
T12801,M131,2026-08-12T18:56:04.774812,413.82,18,0,Mumbai,Mumbai,0,mobile,0,1,0.83,0
T12802,M106,2026-08-29T21:11:56.774819,2881.18,21,0,Hyderabad,Chennai,1,tablet,0,1,5.76,0
T12803,M134,2026-09-01T16:04:56.774828,3423.15,16,0,Delhi,Bengaluru,1,mobile,0,1,1.14,0
T12804,M107,2026-09-03T19:34:55.774835,564.95,19,0,Chennai,Pune,1,desktop,0,4,1.13,0
T12805,M139,2026-08-11T04:30:24.774843,514.99,4,1,Kolkata,Delhi,1,tablet,0,1,0.34,0
T12806,M128,2026-08-13T15:35:57.774851,18567.69,15,0,Jaipur,Jaipur,0,desktop,0,2,0.93,0
T12807,M122,2026-08-11T10:45:23.774861,136.75,10,0,Kolkata,Kolkata,0,desktop,1,1,0.27,0
T12808,M131,2026-08-02T01:31:25.774869,372.45,1,1,Jaipur,Ahmedabad,1,tablet,1,1,0.74,0
T12809,M108,2026-08-02T13:06:26.774878,1601.42,13,0,Chennai,Kolkata,1,mobile,0,1,1.07,0
T12810,M111,2026-08-15T23:37:48.774886,98662.93,23,0,Delhi,Delhi,0,desktop,0,1,4.93,0
T12811,M106,2026-08-10T04:13:58.774894,647.75,4,1,Jaipur,Hyderabad,1,mobile,1,1,1.3,1
T12812,M113,2026-09-04T01:26:02.774904,134042.96,1,0,Pune,Kolkata,1,tablet,0,5,6.7,0
T12813,M130,2026-07-24T01:15:14.774912,1282.69,1,0,Jaipur,Jaipur,0,mobile,0,1,0.86,0
T12814,M138,2026-09-05T16:17:59.774920,371.5,16,0,Delhi,Pune,1,tablet,0,5,0.74,0
T12815,M138,2026-07-28T12:10:15.774929,343.28,12,0,Bengaluru,Ahmedabad,1,mobile,0,1,0.69,0
T12816,M102,2026-09-05T01:30:48.774937,1447.9,1,1,Bengaluru,Bhubaneswar,1,mobile,0,1,0.97,0
T12817,M110,2026-08-05T14:54:57.774947,27753.25,14,0,Jaipur,Hyderabad,1,mobile,0,1,1.39,0
T12818,M125,2026-08-23T15:26:21.774955,853.95,15,0,Ahmedabad,Jaipur,1,tablet,0,2,1.71,0
T12819,M116,2026-09-01T09:53:06.774963,3740.98,9,0,Chennai,Bhubaneswar,1,tablet,0,1,1.25,0
T12820,M108,2026-07-28T03:49:46.774971,1210.34,3,1,Kolkata,Pune,1,desktop,0,1,0.81,0
T12821,M134,2026-08-24T04:08:44.774979,3035.23,4,1,Mumbai,Kolkata,1,mobile,0,1,1.01,0
T12822,M120,2026-08-11T17:16:10.774987,3345.28,17,0,Delhi,Bengaluru,1,tablet,1,1,1.12,0
T12823,M128,2026-08-31T16:48:40.774995,17272.77,16,0,Kolkata,Delhi,1,desktop,0,1,0.86,0
T12824,M135,2026-08-16T14:38:01.775003,4414.03,14,0,Jaipur,Bhubaneswar,1,tablet,0,1,1.47,0
T12825,M110,2026-08-25T20:40:43.775011,241981.8,20,0,Mumbai,Ahmedabad,1,mobile,0,1,12.1,0
T12826,M110,2026-07-28T13:41:26.775020,8955.04,13,0,Kolkata,Delhi,1,mobile,0,1,0.45,0
T12827,M117,2026-08-20T01:40:47.775030,23323.8,1,0,Chennai,Bhubaneswar,1,mobile,0,1,15.55,0
T12828,M118,2026-08-10T00:42:43.775038,320.93,0,1,Kolkata,Hyderabad,1,tablet,0,1,0.64,0
T12829,M107,2026-07-30T10:13:51.775047,482.06,10,0,Chennai,Hyderabad,1,tablet,0,1,0.96,0
T12830,M121,2026-07-28T03:06:50.775056,14099.74,3,0,Bengaluru,Pune,1,tablet,0,3,0.7,0
T12831,M116,2026-09-01T09:14:00.775064,3363.7,9,0,Kolkata,Bengaluru,1,mobile,1,2,1.12,0
T12832,M125,2026-08-31T08:47:51.775072,800.28,8,1,Bhubaneswar,Bhubaneswar,0,desktop,0,1,1.6,0
T12833,M135,2026-08-04T05:02:20.775080,3430.42,5,0,Delhi,Pune,1,desktop,0,1,1.14,0
T12834,M130,2026-08-21T00:18:21.775088,785.74,0,0,Bhubaneswar,Mumbai,1,tablet,0,1,0.52,0
T12835,M137,2026-08-18T03:03:26.775096,4038.67,3,1,Chennai,Mumbai,1,tablet,0,5,1.35,1
T12836,M106,2026-08-14T08:47:24.775104,155.7,8,1,Delhi,Kolkata,1,desktop,0,1,0.31,0
T12837,M139,2026-08-14T19:56:08.775113,1607.76,19,1,Kolkata,Ahmedabad,1,mobile,0,1,1.07,0
T12838,M114,2026-08-26T07:03:47.775121,491.85,7,1,Chennai,Bengaluru,1,tablet,0,1,0.98,0
T12839,M117,2026-07-27T13:23:06.775131,1586.69,13,0,Jaipur,Hyderabad,1,mobile,1,1,1.06,0
T12840,M115,2026-08-13T01:18:22.775139,5354.95,1,0,Jaipur,Delhi,1,tablet,0,2,0.67,0
T12841,M135,2026-09-03T08:28:13.775148,5387.37,8,0,Bengaluru,Mumbai,1,mobile,0,1,1.8,0
T12842,M123,2026-07-23T08:19:54.775157,7114.53,8,1,Delhi,Delhi,0,tablet,0,2,0.89,0
T12843,M121,2026-08-12T05:05:26.775165,13506.88,5,0,Mumbai,Bhubaneswar,1,tablet,0,1,0.68,0
T12844,M139,2026-08-18T03:57:26.775173,1339.74,3,1,Mumbai,Pune,1,desktop,0,2,0.89,1
T12845,M105,2026-08-25T05:09:26.775181,17992.38,5,0,Mumbai,Jaipur,1,mobile,0,1,0.9,0
T12846,M104,2026-07-24T07:26:43.775189,15638.57,7,1,Chennai,Bengaluru,1,tablet,1,1,0.78,0
T12847,M111,2026-08-03T17:35:22.775199,14520.56,17,0,Kolkata,Kolkata,0,tablet,1,1,0.73,0
T12848,M110,2026-08-19T15:43:13.775207,16675.75,15,0,Bhubaneswar,Chennai,1,mobile,0,2,0.83,0
T12849,M112,2026-08-21T13:08:17.775215,1857.25,13,0,Bhubaneswar,Hyderabad,1,desktop,0,1,1.24,0
T12850,M118,2026-07-23T02:21:50.775223,283.79,2,1,Hyderabad,Chennai,1,desktop,0,1,0.57,0
T12851,M134,2026-08-21T08:06:10.775231,4240.71,8,1,Hyderabad,Chennai,1,mobile,0,1,1.41,1
T12852,M133,2026-08-10T11:59:13.775239,1479.12,11,0,Jaipur,Kolkata,1,desktop,0,2,0.49,0
T12853,M135,2026-07-31T13:32:53.775247,3644.8,13,0,Bhubaneswar,Bengaluru,1,tablet,0,1,1.21,0
T12854,M121,2026-08-31T20:33:30.775255,25224.72,20,0,Jaipur,Jaipur,0,tablet,0,5,1.26,0
T12855,M130,2026-09-01T22:34:52.775263,816.64,22,0,Mumbai,Hyderabad,1,tablet,1,1,0.54,0
T12856,M127,2026-08-05T17:57:38.775278,16724.4,17,0,Ahmedabad,Kolkata,1,desktop,0,1,0.84,0
T12857,M133,2026-08-01T18:27:31.775289,38826.71,18,0,Bhubaneswar,Pune,1,desktop,0,1,12.94,0
T12858,M117,2026-08-05T19:37:05.775298,1446.05,19,0,Kolkata,Jaipur,1,desktop,0,1,0.96,0
T12859,M116,2026-08-14T04:13:34.775306,12616.79,4,1,Ahmedabad,Mumbai,1,desktop,0,1,4.21,0
T12860,M128,2026-09-05T01:54:44.775315,21607.56,1,1,Jaipur,Chennai,1,tablet,0,4,1.08,0
T12861,M130,2026-09-01T05:58:07.775324,1568.3,5,0,Kolkata,Pune,1,mobile,0,1,1.05,0
T12862,M127,2026-07-23T23:06:17.775332,16926.29,23,0,Chennai,Bhubaneswar,1,tablet,0,1,0.85,0
T12863,M123,2026-08-21T15:18:45.775340,5097.75,15,0,Kolkata,Bhubaneswar,1,tablet,1,1,0.64,1
T12864,M117,2026-08-07T17:31:34.775348,1506.54,17,0,Kolkata,Kolkata,0,tablet,1,1,1.0,0
T12865,M119,2026-07-25T04:52:57.775357,7414.84,4,1,Chennai,Bengaluru,1,tablet,0,1,0.93,0
T12866,M137,2026-07-31T03:19:22.775365,4742.02,3,1,Mumbai,Bengaluru,1,desktop,1,1,1.58,1
T12867,M134,2026-08-07T16:58:05.775374,1726.12,16,0,Ahmedabad,Kolkata,1,tablet,0,1,0.58,0
T12868,M132,2026-08-30T07:44:01.775382,685.53,7,0,Jaipur,Chennai,1,tablet,0,1,1.37,0
T12869,M103,2026-08-24T13:46:24.775391,589.23,13,0,Pune,Jaipur,1,desktop,0,1,1.18,0
T12870,M105,2026-09-02T06:18:03.775398,20762.84,6,0,Bhubaneswar,Pune,1,mobile,0,4,1.04,0
T12871,M118,2026-08-23T04:36:00.775407,285.71,4,1,Pune,Bengaluru,1,tablet,0,1,0.57,0
T12872,M130,2026-07-25T08:37:27.775415,1961.23,8,0,Mumbai,Hyderabad,1,tablet,0,1,1.31,0
T12873,M113,2026-08-22T12:29:03.775423,15011.58,12,0,Kolkata,Jaipur,1,tablet,0,1,0.75,0
T12874,M106,2026-08-18T01:42:11.775431,961.99,1,1,Pune,Ahmedabad,1,tablet,0,1,1.92,1
T12875,M103,2026-08-13T18:19:56.775439,724.31,18,0,Delhi,Ahmedabad,1,desktop,0,1,1.45,0
T12876,M127,2026-07-31T09:25:43.775446,12385.03,9,0,Kolkata,Ahmedabad,1,tablet,0,1,0.62,0
T12877,M135,2026-09-05T09:39:15.775456,751.16,9,0,Ahmedabad,Ahmedabad,0,desktop,1,2,0.25,0
T12878,M139,2026-08-05T05:25:10.775464,1150.37,5,1,Jaipur,Pune,1,mobile,0,1,0.77,0
T12879,M129,2026-08-30T04:58:04.775472,234.64,4,1,Mumbai,Hyderabad,1,desktop,0,1,0.47,0
T12880,M101,2026-08-04T20:42:31.775480,3177.83,20,0,Kolkata,Ahmedabad,1,desktop,0,1,1.06,0
T12881,M119,2026-07-27T06:38:18.775490,7508.31,6,1,Ahmedabad,Hyderabad,1,tablet,0,2,0.94,0
T12882,M102,2026-08-23T05:21:24.775498,1342.32,5,1,Mumbai,Kolkata,1,desktop,0,1,0.89,0
T12883,M118,2026-08-27T01:24:01.775506,245.17,1,1,Hyderabad,Jaipur,1,desktop,0,1,0.49,0
T12884,M111,2026-09-05T08:26:25.775514,23695.29,8,0,Kolkata,Mumbai,1,tablet,1,1,1.18,0
T12885,M102,2026-08-04T14:59:17.775535,2358.19,14,0,Bhubaneswar,Delhi,1,mobile,0,1,1.57,0
T12886,M123,2026-09-01T00:22:45.775544,6859.37,0,1,Bhubaneswar,Jaipur,1,tablet,0,1,0.86,0
T12887,M105,2026-07-27T04:53:13.775554,21534.81,4,0,Pune,Jaipur,1,mobile,0,2,1.08,0
T12888,M125,2026-08-12T16:34:29.775561,787.04,16,0,Kolkata,Delhi,1,tablet,0,1,1.57,0
T12889,M100,2026-08-05T14:47:50.775570,649.68,14,0,Bhubaneswar,Kolkata,1,desktop,1,1,1.3,0
T12890,M135,2026-09-03T23:24:36.775578,3996.28,23,0,Bengaluru,Pune,1,desktop,0,1,1.33,0
T12891,M133,2026-08-23T03:40:19.775586,4322.79,3,0,Chennai,Bengaluru,1,tablet,0,1,1.44,0
T12892,M136,2026-08-26T04:27:08.775593,1746.43,4,1,Mumbai,Pune,1,desktop,0,2,1.16,0
T12893,M127,2026-07-31T11:22:52.775601,27716.97,11,0,Delhi,Chennai,1,mobile,0,1,1.39,0
T12894,M124,2026-08-10T05:59:02.775609,725.55,5,0,Hyderabad,Hyderabad,0,tablet,0,1,1.45,0
T12895,M132,2026-08-08T11:26:39.775617,546.31,11,0,Ahmedabad,Chennai,1,desktop,0,2,1.09,0
T12896,M116,2026-08-05T16:23:02.775625,5206.81,16,0,Bengaluru,Hyderabad,1,tablet,0,1,1.74,0
T12897,M105,2026-08-18T01:45:56.775636,31134.78,1,0,Kolkata,Kolkata,0,desktop,1,3,1.56,0
T12898,M106,2026-08-01T21:13:44.775644,613.85,21,0,Jaipur,Hyderabad,1,mobile,0,1,1.23,0
T12899,M126,2026-08-29T11:45:53.775653,3434.56,11,0,Delhi,Pune,1,mobile,1,4,1.14,1
T12900,M123,2026-08-22T22:46:08.775661,8795.31,22,1,Pune,Pune,0,tablet,0,2,1.1,0
T12901,M119,2026-08-26T06:12:42.775669,9400.2,6,1,Delhi,Bengaluru,1,tablet,0,5,1.18,1
